X,Y,OBJECTID,Join_Count,TARGET_FID,Join_Count_1,Incident_No,Time_Begun,UCR_No,HPD_Beat,HPD_District,Offense,Address_Range,Premise_Type,X_Coord,Y_Coord,Zip_Code,Time_Frame,SNB_No,SNB_Name,Council_District,HPD_Division
-95.62313983951455,29.779916039751949,6320,1,6320,1,105225618,2018-08-17T19:45:00.000Z,6143,20G60,20,Theft,15200-15299 MEMORIAL,Other Parking Lot,3039553.32231,13846585.24042,77079,3,16,MEMORIAL,G,Westside Division
-95.332797152836932,29.775962563913719,6321,1,6321,1,105466918,2018-08-18T19:00:00.000Z,5001,7C10,7,Burglary,3700-3799 LYONS,Residence or House,3131658.43324,13847921.5856,77020,3,55,GREATER FIFTH WARD,B,Northeast Division
-95.39469605145338,29.950646556429533,6322,1,6322,1,106144118,2018-08-18T17:30:00.000Z,4083,22B20,22,Aggravated Assault,800-899 GREENS,Apartment Parking Lot,3110073.78811,13910804.20926,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.424843003340413,29.734035370047177,6323,1,6323,1,114942918,2018-09-09T19:00:00.000Z,6141,1A30,1,Theft,3100-3199 RICHMOND,Restaurant or Cafeteria P,3102938.72925,13831778.54853,77098,2,87,GREENWAY / UPPER KIRBY AREA,C,Central Division
-95.654189406935984,29.789152433654749,6324,1,6324,1,106826518,2018-08-21T19:30:00.000Z,2004,4F30,4,Rape,15300-15399 PARK ROW,Apartment,3029611.84456,13849659.51954,77084,3,9,ADDICKS PARK TEN,A,Northwest Division
-95.598544811544286,29.660642447534798,6325,1,6325,1,106133218,2018-08-17T18:00:00.000Z,7001,19G40,19,Auto Theft,12400-12499 W BELLFORT,Commercial Parking Lot or,3048613.28609,13803458.02185,77099,3,25,ALIEF,F,Westside Division
-95.539103563467279,29.723132466122628,6326,1,6326,1,105211818,2018-08-17T20:00:00.000Z,6131,18F50,18,Theft,3700-3799 S GESSNER,Apartment Parking Lot,3066810.6769,13826725.00433,77063,3,20,MID WEST,F,Midwest Division
-95.429524195667881,29.965315179484062,6327,1,6327,1,105854618,2018-08-19T23:00:00.000Z,4044,22B20,22,Aggravated Assault,13600-13699 ELLA,"Hotel, Motel, Inn, Etc.",3098886.53436,13915797.76127,77014,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.198898872580898,30.084520792694004,6328,1,6328,1,108292618,2018-08-25T09:30:00.000Z,5022,24C20,24,Burglary,3100-3199 RIGHT,Residence or House,3170466.99785,13961426.99961,77339,3,43,KINGWOOD AREA,E,Kingwood Division
-95.576043333283636,29.756605688500603,6329,1,6329,1,104795018,2018-08-17T10:49:00.000Z,6073,20G40,20,Theft,700-799 WILCREST,Convenience Store,3054734.9804,13838546.70854,77042,3,18,BRIAR FOREST,G,Westside Division
-95.380273509527214,29.740790283500282,6330,1,6330,1,110725918,2018-08-31T00:20:00.000Z,6131,10H40,10,Theft,3500-3599 MILAM,Commercial Parking Lot or,3117000.61364,13834668.70436,77002,3,62,MIDTOWN,C,South Central Division
-95.321982949868186,29.787675641788255,6331,1,6331,1,106031518,2018-08-20T10:15:00.000Z,6131,7C20,7,Theft,4800-4899 LIBERTY,"Road, Street, or Sidewalk",3134953.40089,13852286.50762,77026,3,55,GREATER FIFTH WARD,B,Northeast Division
-95.480831916216786,29.850535879041288,6332,1,6332,1,112831618,2018-09-04T21:30:00.000Z,6151,6B30,6,Theft,6100-6199 W TIDWELL,Apartment Parking Lot,3083903.65863,13873584.62032,77092,3,5,GREATER INWOOD,C,North Division
-95.388960986603678,29.746720794835316,6333,1,6333,1,105796918,2018-08-25T12:00:00.000Z,7003,1A20,1,Auto Theft,700-799 PACIFIC,Other Parking Lot,3114178.47723,13836738.99857,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.33732752548346,29.673853223764667,6334,1,6334,1,105784218,2018-08-18T18:00:00.000Z,6111,14D30,14,Theft,5600-5699 VAN FLEET,Apartment Parking Lot,3131384.62398,13810764.55451,77033,3,72,SOUTH PARK,D,Southeast Division
-95.36552629078318,29.756196735698875,6335,1,6335,1,106193818,2018-08-20T17:23:00.000Z,6073,1A10,1,Theft,1100-1199 MAIN,Convenience Store,3121504.1607,13840413.42921,77002,3,61,DOWNTOWN,I,Downtown Division
-95.205564018523987,29.7717108537725,6336,1,6336,1,104737918,2018-08-17T09:29:00.000Z,6073,9C40,9,Theft,12800-12899 EAST ,Convenience Store,3172050.20876,13847663.68487,77015,3,58,NORTHSHORE,I,Northeast Division
-95.25626203490171,29.858755882189804,6337,1,6337,1,113203918,2018-09-02T12:00:00.000Z,6111,8C50,8,Theft,9100-9199 KENTSHIRE,Vacant Single Occ Resd(Ho,3154961.87989,13878782.37167,77078,3,49,EAST HOUSTON,B,Northeast Division
-95.186534315790468,29.770294794943624,6338,1,6338,1,110580818,2018-08-30T15:00:00.000Z,7003,9C40,9,Auto Theft,13400-13499 EAST ,Miscellaneous Business (N,3178100.84633,13847345.35422,77015,3,58,NORTHSHORE,E,Northeast Division
-95.31705445834686,29.80516803966098,6339,1,6339,1,107341718,2018-08-19T22:35:00.000Z,5041,7C20,7,Burglary,4900-4999 LOCKWOOD,"Other, Unknown, or Not Li",3136315.63143,13858693.46249,77026,3,52,KASHMERE GARDENS,B,Northeast Division
-95.364871362812451,29.831235723863184,6340,1,6340,1,107354718,2018-08-23T10:30:00.000Z,5021,3B50,3,Burglary,600-699 MCDANIEL,Residence or House,3120863.84871,13867693.79737,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.580570627804178,29.731507207540854,6341,1,6341,1,106014318,2018-08-16T15:00:00.000Z,5031,20G30,20,Burglary,3000-3099 WOODLAND PARK,Apartment,3053565.93751,13829381.93439,77082,3,19,WESTCHASE,F,Westside Division
-95.397585359352831,29.743406940281439,6342,1,6342,1,113199018,2018-09-05T19:30:00.000Z,6141,1A30,1,Theft,1700-1799 CALIFORNIA,Restaurant or Cafeteria P,3111480.19756,13835450.15537,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.375927323925097,29.832946616981538,6343,1,6343,1,114716618,2018-09-08T14:00:00.000Z,6013,3B50,3,Theft,7800-7899 FULTON,Bus Station,3117340.87858,13868206.87978,77022,2,45,NORTHSIDE/NORTHLINE,H,North Division
-95.434014451347338,29.811441534449017,6344,1,6344,1,106618118,2018-08-21T14:39:00.000Z,6141,2A60,2,Theft,1900-1999 N LOOP W,Other Parking Lot,3099171.30475,13859824.33333,77008,3,15,GREATER HEIGHTS,C,Central Division
-95.503097595787267,29.832507956817459,6345,1,6345,1,104161318,2018-08-15T23:35:00.000Z,3021,5F30,5,Robbery,12700-12799 HEMPSTEAD,Service or Gas Station,3077044.64751,13866820.12135,77092,3,4,FAIRBANKS / NORTHWEST CROSSING,A,Northwest Division
-95.486786553072093,29.730665769105943,6346,1,6346,1,114007718,2018-09-07T16:42:00.000Z,5021,18F30,18,Burglary,6000-6099 BEVERLY HILL,Apartment,3083326.13448,13829958.14967,77057,2,20,MID WEST,J,Midwest Division
-95.473571628159135,29.850913106255987,6347,1,6347,1,114955718,2018-09-09T12:00:00.000Z,5031,6B30,6,Burglary,5800-5899 N HOUSTON ROSSLYN,Apartment,3086199.97619,13873791.05008,77092,2,5,GREATER INWOOD,C,North Division
-95.38142008574917,29.7151036833848,6348,1,6348,1,103816818,2018-08-14T18:45:00.000Z,7031,10H70,10,Auto Theft,5900-5999 ALMEDA,Garage or Carport,3116925.89157,13825321.44468,77004,3,83,MACGREGOR,D,South Central Division
-95.38026446124627,29.738914486638862,6349,1,6349,1,114036018,2018-09-07T15:30:00.000Z,6141,10H40,10,Theft,900-999 WINBERN,"Road, Street, or Sidewalk",3117024.59188,13833987.01784,77002,2,62,MIDTOWN,C,South Central Division
-95.323204059970749,29.740203372029306,6350,1,6350,1,112526618,2018-09-03T19:00:00.000Z,4064,10H10,10,Aggravated Assault,5400-5499 N CAPITOL,Residence or House,3135108.89033,13835020.24746,77011,3,63,SECOND WARD,H,South Central Division
-95.181905397465144,30.050803647239146,6351,1,6351,1,107958518,2018-08-24T16:30:00.000Z,6071,24C30,24,Theft,4500-4599 KINGWOOD,Grocery Store or Supermar,3176238.92693,13949346.59285,77345,3,43,KINGWOOD AREA,E,Kingwood Division
-95.422934075674576,29.70238278065704,6352,1,6352,1,111766518,2018-09-01T14:00:00.000Z,6151,15E30,15,Theft,7300-7399 BROMPTON,Apartment Parking Lot,3103896.25028,13820292.58598,77025,3,32,BRAESWOOD,C,Southwest Division
-95.317123686138544,29.809871492399189,6353,1,6353,1,103312418,2018-08-14T03:39:00.000Z,3021,7C20,7,Robbery,5500-5599 LOCKWOOD,Service or Gas Station,3136239.83567,13860402.28806,77026,3,52,KASHMERE GARDENS,B,Northeast Division
-95.36190205135712,29.793289608025855,6354,1,6354,1,114270818,2018-09-07T19:20:00.000Z,6131,2A10,2,Theft,3600-3699 BILLINGSLEY,"Road, Street, or Sidewalk",3122234.01895,13853930.98692,77009,2,51,NEAR NORTHSIDE,H,Central Division
-95.579337926347009,29.744164425948721,6355,1,6355,1,112458318,2018-09-04T09:00:00.000Z,6131,20G40,20,Theft,11500-11599 CHEVY CHASE,Residence or House,3053822.39036,13833993.98812,77077,3,18,BRIAR FOREST,G,Westside Division
-95.588626869702665,29.736036508221812,6356,1,6356,1,113983618,2018-09-07T15:52:00.000Z,6073,20G30,20,Theft,2700-2799 S KIRKWOOD,Department or Discount St,3050962.19819,13830953.57798,77082,2,19,WESTCHASE,F,Westside Division
-95.400016092568904,29.801908084725589,6357,1,6357,1,115985418,2018-09-11T12:45:00.000Z,6141,2A30,2,Theft,200-299 W 18TH,Residence or House,3110054.48886,13856689.48899,77008,2,15,GREATER HEIGHTS,C,Central Division
-95.530805436758001,29.729000937613861,6358,1,6358,1,115717618,2018-09-11T15:30:00.000Z,6141,18F50,18,Theft,9300-9399 RICHMOND,Apartment Parking Lot,3069380.00658,13828936.0516,77063,2,20,MID WEST,F,Midwest Division
-95.390856572475229,29.757508166081038,6359,1,6359,1,103816318,2018-08-14T17:00:00.000Z,7023,1A20,1,Auto Theft,2200-2299 W DALLAS,Apartment Parking Lot,3113456.21959,13840641.22676,77019,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.300722965441864,29.851156536787613,6360,1,6360,1,114640418,2018-09-09T01:02:00.000Z,6163,8C10,8,Theft,9600-9699 HOMESTEAD,Convenience Store,3140963.51842,13875571.91028,77016,2,47,EAST LITTLE YORK / HOMESTEAD,B,Northeast Division
-95.47927736921622,29.681394178446414,6361,1,6361,1,104298518,2018-08-15T17:00:00.000Z,7031,15E10,15,Auto Theft,8900-8999 BRAESMONT,Apartment Parking Lot,3086247.53814,13812121.297,77096,3,31,MEYERLAND AREA,C,Southwest Division
-95.504043643341078,29.646522909678218,6362,1,6362,1,108683718,2018-08-25T14:00:00.000Z,7001,17E40,17,Auto Theft,12100-12199 SUNSET MEADOW,Residence or House,3078766.1737,13799210.99166,77035,3,36,BRAYS OAKS,K,South Gessner Division
-95.334747475193439,29.751143714169213,6363,1,6363,1,109187818,2018-08-27T15:26:00.000Z,4042,10H10,10,Aggravated Assault,100-199 N MILBY,Residence or House,3131322.83531,13838881.60588,77003,3,63,SECOND WARD,H,South Central Division
-95.530888342376244,29.688136407916684,6364,1,6364,1,105541518,2018-08-19T03:00:00.000Z,4041,17E30,17,Aggravated Assault,8400-8499 S GESSNER,Bar or Night Club Parking,3069794.42028,13814082.23001,77074,3,26,SHARPSTOWN,J,Midwest Division
-95.499449539085617,29.737627507027614,6365,1,6365,1,106081518,2018-08-20T13:05:00.000Z,6073,18F40,18,Theft,6500-6599 WESTHEIMER,Drug Store or Medical Sup,3079233.31784,13832368.04028,77057,3,20,MID WEST,J,Midwest Division
-95.642755185982807,29.782996993663073,6366,1,6366,1,115242418,2018-09-10T13:00:00.000Z,6141,20G60,20,Theft,300-399 STAFFORD,Restaurant or Cafeteria P,3033301.41009,13847526.01131,77079,2,16,MEMORIAL,G,Westside Division
-95.38473344258756,29.723938556120459,6367,1,6367,1,115287718,2018-08-16T21:00:00.000Z,6191,10H70,10,Theft,5500-5599 LA BRANCH,Restaurant or Cafeteria,3115775.37637,13828500.02469,77004,3,66,MUSEUM PARK,D,South Central Division
-95.296131153483302,29.702886876516207,6368,1,6368,1,112873918,2018-09-04T21:00:00.000Z,6141,11H20,11,Theft,6900-6999 GULF ,Restaurant or Cafeteria P,3144125.63678,13821728.65036,77087,3,70,PECAN PARK,I,Eastside Division
-95.262248571716071,29.83998339024113,6369,1,6369,1,115786618,2018-09-11T18:30:00.000Z,3053,8C30,8,Robbery,8600-8699 MESA,Savings and Loan Institut,3153283.42134,13871898.65264,77028,2,49,EAST HOUSTON,B,Northeast Division
-95.416191719154895,29.731034656639242,6370,1,6370,1,115692318,2018-08-15T18:00:00.000Z,6141,1A30,1,Theft,2400-2499 SOUTHWEST ,Other Parking Lot,3105716.44938,13830771.92356,77098,3,87,GREENWAY / UPPER KIRBY AREA,C,Central Division
-95.551541284616903,29.686520093339844,6371,1,6371,1,115509318,2018-09-10T18:30:00.000Z,6141,19G10,19,Theft,10200-10299 CLUB CREEK,Apartment Parking Lot,3063257.24415,13813300.84393,77036,2,29,WESTWOOD,J,Westside Division
-95.493775958918235,29.842659348666832,6372,1,6372,1,107182518,2018-08-22T19:30:00.000Z,6131,5F30,5,Theft,12900-12999 NORTHWEST ,Restaurant or Cafeteria P,3079888.13111,13870598.42539,77092,3,4,FAIRBANKS / NORTHWEST CROSSING,A,Northwest Division
-95.444800005701836,29.746230089795255,6373,1,6373,1,112950318,2018-08-15T21:00:00.000Z,6141,1A40,1,Theft,4000-4099 MEADOW LAKE,Driveway,3096473.33045,13836017.86119,77027,3,23,AFTON OAKS / RIVER OAKS AREA,G,Central Division
-95.124601072913222,29.559467046498721,6374,1,6374,1,110257018,2018-08-30T00:01:00.000Z,3014,12D60,12,Robbery,16400-16499 EL CAMINO REAL,Grocery Store or Supermar,3200278.29996,13771370.68213,77062,3,81,CLEAR LAKE,E,Clear Lake Division
-95.569634247027153,29.697597370106745,6375,1,6375,1,112865418,2018-09-04T19:00:00.000Z,6141,19G20,19,Theft,10800-10899 TRIOLA,Residence or House,3057396.93549,13817158.20608,77072,3,25,ALIEF,F,Westside Division
-95.499814014251825,29.806261171832126,6376,1,6376,1,112867518,2018-09-04T16:00:00.000Z,6143,5F20,5,Theft,1900-1999 WESTCREST,Driveway,3078370.86415,13857311.11203,77055,3,86,SPRING BRANCH EAST,A,Northwest Division
-95.534281034595537,29.690320657863129,6377,1,6377,1,113026618,2018-09-05T12:03:00.000Z,6141,18F60,18,Theft,8100-8199 S GESSNER,Bank,3068694.17005,13814844.20408,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.596224164901997,29.70635963376299,6378,1,6378,1,112851718,2018-09-04T19:00:00.000Z,6141,19G20,19,Theft,4500-4599 COOK,Apartment Parking Lot,3048866.2219,13820096.46381,77072,3,25,ALIEF,F,Westside Division
-95.493775958918235,29.842659348666832,6379,1,6379,1,115206618,2018-09-10T11:47:00.000Z,6141,5F30,5,Theft,12900-12999 NORTHWEST ,Restaurant or Cafeteria P,3079888.13111,13870598.42539,77092,2,4,FAIRBANKS / NORTHWEST CROSSING,A,Northwest Division
-95.385225826328309,29.731320736855576,6380,1,6380,1,115815118,2018-09-11T20:50:00.000Z,6141,10H70,10,Theft,4800-4899 MAIN,Commercial Parking Lot or,3115536.21498,13831178.31029,77004,2,28,UNIVERSITY PLACE,D,South Central Division
-95.395545192914469,29.685711399114727,6381,1,6381,1,104597918,2018-08-16T22:00:00.000Z,3041,15E40,15,Robbery,8200-8299 CAMBRIDGE,Apartment,3112773.80089,13814500.18672,77054,3,34,ASTRODOME AREA,K,Southwest Division
-95.355308321134018,29.68506327395319,6382,1,6382,1,106748218,2018-08-21T22:26:00.000Z,6073,14D10,14,Theft,7100-7199 CULLEN,Service or Gas Station,3125550.64089,13814660.50704,77021,3,68,GREATER OST / SOUTH UNION,D,Southeast Division
-95.482687186139387,29.753324349609695,6383,1,6383,1,112970618,2018-09-05T10:30:00.000Z,7001,18F30,18,Auto Theft,1300-1399 AUGUSTA,"Gym, Recreat, Club House,",3084378.80184,13838232.94198,77057,3,21,GREATER UPTOWN,G,Midwest Division
-95.254628370084561,29.67397808494071,6384,1,6384,1,114977218,2018-09-09T19:00:00.000Z,7003,11H50,11,Auto Theft,5700-5799 BROOKGLEN,Apartment,3157630.90363,13811641.51944,77017,2,75,MEADOWBROOK / ALLENDALE,E,Eastside Division
-95.307887450654277,29.849302936784412,6385,1,6385,1,114948818,2018-09-06T12:00:00.000Z,4042,8C10,8,Aggravated Assault,6200-6299 ANTHA,Residence or House,3138714.81422,13874826.43782,77016,3,47,EAST LITTLE YORK / HOMESTEAD,B,Northeast Division
-95.31784356084512,29.602975371822666,6386,1,6386,1,110347718,2018-08-15T20:00:00.000Z,6191,14D50,14,Theft,14200-14299 S WAYSIDE,Apartment,3138379.97172,13785198.70671,77048,3,77,MINNETEX,D,Southeast Division
-95.513021573664531,29.684595881847493,6387,1,6387,1,115201118,2018-09-03T22:00:00.000Z,6193,17E20,17,Theft,7500-7599 BISSONNET,"Other, Unknown, or Not Li",3075503.04489,13812964.04654,77074,3,30,BRAEBURN,J,South Gessner Division
-95.514167613569839,29.73442763284821,6388,1,6388,1,115011218,2018-09-09T21:00:00.000Z,6141,18F40,18,Theft,2900-2999 DUNVALE,"Theatres, Dinner Theaters",3074599.30923,13831065.48749,77063,2,20,MID WEST,F,Midwest Division
-95.371536197299122,29.883314536928943,6389,1,6389,1,111757318,2018-09-01T12:00:00.000Z,6191,6B10,6,Theft,1200-1299 MITCHELL,Department or Discount St,3118164.25334,13886557.31259,77037,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.514047730230658,29.717704229906293,6390,1,6390,1,110386518,2018-08-30T08:12:00.000Z,6141,18F50,18,Theft,7400-7499 HARWIN,Commercial Parking Lot or,3074818.57269,13824988.15961,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.418670052069317,29.730990832711413,6391,1,6391,1,107017618,2018-08-22T14:00:00.000Z,6141,1A30,1,Theft,000-099 KIRBY OBIB/SOUTHWEST FWY IB,Restaurant or Cafeteria P,3104930.75883,13830731.90455,77098,3,87,GREENWAY / UPPER KIRBY AREA,C,Central Division
-95.546672562039191,29.961390588751467,6392,1,6392,1,112259518,2018-09-03T17:00:00.000Z,7001,22B10,22,Auto Theft,7900-7999 W FM 1960,Mall Parking Lot,3061851.39964,13913257.4508,77070,3,1,WILLOWBROOK,A,North Belt Division
-95.206991871827213,30.072228494952657,6393,1,6393,1,114285718,2018-09-07T20:30:00.000Z,6143,24C20,24,Theft,2500-2599 MEANDERING TRL,Residence or House,3168053.72999,13956875.88076,77339,2,43,KINGWOOD AREA,E,Kingwood Division
-95.484261229939662,29.834385267118574,6394,1,6394,1,114285018,2018-09-07T09:00:00.000Z,6191,3B10,3,Theft,12100-12199 NORTHWEST ,Hotel or Motel Parking Lo,3082993.59206,13867681.5087,77092,2,12,CENTRAL NORTHWEST,C,North Division
-95.249197066481472,29.842498457430484,6395,1,6395,1,114827518,2018-09-09T04:39:00.000Z,6191,8C40,8,Theft,9300-9399 SPODE,Residence or House,3157389.70364,13872945.22161,77078,2,49,EAST HOUSTON,B,Northeast Division
-95.569329616241006,29.736802362977713,6396,1,6396,1,111981818,2018-09-02T22:30:00.000Z,6191,20G30,20,Theft,10900-10999 WESTHEIMER,Department or Discount St,3057075.47218,13831411.06237,77042,3,18,BRIAR FOREST,F,Westside Division
-95.419932479305743,29.669435401369167,6397,1,6397,1,115199618,2018-09-09T20:13:00.000Z,3041,15E40,15,Robbery,9100-9199 LAKES AT 610,Apartment,3105215.37624,13808346.75949,77054,2,35,SOUTH MAIN,K,Southwest Division
-95.600758240820426,29.699077244802222,6398,1,6398,1,112164618,2018-09-03T13:00:00.000Z,4012,19G30,19,Aggravated Assault,12500-12599 SHARPVIEW,Residence or House,3047504.4621,13817407.63267,77072,3,25,ALIEF,F,Westside Division
-95.380682739745197,29.828649553893822,6399,1,6399,1,112214918,2018-09-03T15:45:00.000Z,7031,3B50,3,Auto Theft,4400-4499 NORTH ,Strip Business Center Par,3115882.23433,13866598.34899,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.26135105378944,29.653446119951649,6400,1,6400,1,106833118,2018-08-22T02:40:00.000Z,6141,12D10,12,Theft,8800-8899 AIRPORT,Hotel or Motel Parking Lo,3155735.85677,13804111.08431,77061,3,78,GREATER HOBBY AREA,I,Southeast Division
-95.489821906357477,29.734020373789452,6401,1,6401,1,114824018,2018-09-09T00:01:00.000Z,6141,18F30,18,Theft,3000-3099 GREENRIDGE,"Road, Street, or Sidewalk",3082326.62913,13831148.52205,77057,2,20,MID WEST,J,Midwest Division
-95.569587237470202,29.748059749262264,6402,1,6402,1,104768318,2018-08-16T11:05:00.000Z,6191,20G20,20,Theft,1400-1499 LAKESIDE ESTATES,Apartment,3056873.69563,13835500.46706,77042,3,18,BRIAR FOREST,G,Westside Division
-95.419932479305743,29.669435401369167,6403,1,6403,1,106369118,2018-08-20T22:30:00.000Z,6151,15E40,15,Theft,9100-9199 LAKES AT 610,Apartment Parking Lot,3105215.37624,13808346.75949,77054,3,35,SOUTH MAIN,K,Southwest Division
-95.398617875794628,29.771501115143909,6404,1,6404,1,104375718,2018-08-16T13:00:00.000Z,6141,2A50,2,Theft,100-199 YALE ,Grocery Store or Supermar,3110838.16103,13845651.24944,77007,3,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,C,Central Division
-95.373900509760475,29.72020837030081,6405,1,6405,1,104458218,2018-08-16T16:00:00.000Z,3051,10H60,10,Robbery,2500-2599 SOUTHMORE,Bank,3119254.06104,13827250.69218,77004,3,83,MACGREGOR,D,South Central Division
-95.544194326890178,29.718060944036047,6406,1,6406,1,114457618,2018-09-08T07:00:00.000Z,7003,20G10,20,Auto Theft,10200-10299 HARWIN,Apartment Parking Lot,3065250.09015,13824833.87158,77036,2,26,SHARPSTOWN,F,Westside Division
-95.340483606125019,29.626004925805312,6407,1,6407,1,110847918,2018-08-17T11:45:00.000Z,6191,14D40,14,Theft,5400-5499 E OREM,Other Parking Lot,3130927.24829,13793342.87648,77048,3,76,SOUTH ACRES / CRESTMONT PARK,D,Southeast Division
-95.340414052100385,29.852699560220863,6408,1,6408,1,110857018,2018-08-31T05:00:00.000Z,6193,7C30,7,Theft,9700-9799 JENSEN,"Other, Unknown, or Not Li",3128370.26827,13875736.97008,77093,3,46,EASTEX - JENSEN AREA,B,Northeast Division
-95.64450817969913,29.755434507172712,6409,1,6409,1,110860218,2018-08-31T10:30:00.000Z,6161,20G80,20,Theft,1600-1699 S SH 6,Service or Gas Station,3033033.10195,13837491.46031,77094,3,17,ELDRIDGE / WEST OAKS,G,Westside Division
-95.468167672440984,29.724138508409805,6410,1,6410,1,112621818,2018-08-27T16:02:00.000Z,3014,17E10,17,Robbery,5400-5499 S RICE,Grocery Store or Supermar,3089304.21084,13827763.66343,77081,3,27,GULFTON,J,South Gessner Division
-95.505504057302588,29.628960925697672,6411,1,6411,1,111464718,2018-09-01T17:17:00.000Z,4014,16E30,16,Aggravated Assault,12300-12399 ORMANDY,Residence or House,3078493.29013,13792814.02727,77085,3,39,FONDREN GARDENS,K,Southwest Division
-95.374924811257728,29.74755991813862,6412,1,6412,1,110184918,2018-08-17T17:00:00.000Z,6061,10H40,10,Theft,2400-2499 MILAM,Apartment Parking Lot,3118620.86087,13837181.75434,77006,3,62,MIDTOWN,C,South Central Division
-95.541864047106401,29.957776526995943,6413,1,6413,1,114475618,2018-09-08T17:30:00.000Z,6071,22B10,22,Theft,2000-2099 WILLOWBROOK MALL,Mall Common Area,3063412.22408,13911988.72824,77070,2,1,WILLOWBROOK,A,North Belt Division
-95.373946985101313,29.707838162053189,6414,1,6414,1,116189118,2018-09-12T16:00:00.000Z,6141,10H60,10,Theft,3200-3299 CHARLESTON,"Road, Street, or Sidewalk",3119378.76022,13822754.20867,77021,2,83,MACGREGOR,D,South Central Division
-95.336230983888797,29.859609729311575,6415,1,6415,1,104894118,2018-08-17T15:30:00.000Z,6131,7C30,7,Theft,10200-10299 JENSEN,Commercial Parking Lot or,3129616.90663,13878290.09947,77093,3,46,EASTEX - JENSEN AREA,H,Northeast Division
